pop,ssp,ploidy,type,family,garden,year,grwvol_m,MAT ,MWMT ,MCMT ,TD ,MAP ,MSP ,AHM ,SHM ,DD0 ,DD5 ,DDL18 ,DDG18 ,NFFD ,bFFP ,eFFP ,FFP ,PAS ,EMT ,EXT ,MAR ,Eref ,CMD ,RH ,PPT_wt ,PPT_sp ,PPT_sm ,PPT_at ,DD0_wt ,DD5_sm 
IDW-3,wyomingensis,4x,w4x,IDW-3-1,Majors,y11,0.026746007,10.2,22.6,-1.7,24.2,271,82,74.4,274.1,243,2497,3192,364,226,125,278,152,28,-27.8,40.8,15.7,1012,808,55,84,79,43,65,208,1455
NMT-2,wyomingensis,4x,t4x,NMT-2-9,Majors,y11,0.026668305,9.7,22.1,-2.4,24.5,255,146,77.1,150.7,308,2440,3362,330,187,140,276,136,17,-35.4,39.1,18.9,1195,962,44,33,46,103,73,260,1435
NVW-1,tridentata,2x,t2x,NVW-1-6,Orchard,y11,0.026645741,9.3,22,-1.8,23.8,302,92,63.9,240,272,2273,3446,305,195,144,269,125,35,-31.3,40.9,16.7,1051,810,50,83,95,49,76,220,1388
UTT-3,tridentata,2x,t2x,UTT-3-3,Majors,y11,0.026225231,11.1,23.7,-0.5,24.1,300,112,70.3,212.1,198,2731,2972,452,210,133,282,149,21,-31.5,40.6,18,1240,972,47,83,71,73,73,169,1554
MTW-2,wyomingensis,4x,w4x,MTW-2-9,Orchard,y12,0.026152879,7.6,23.6,-8.6,32.2,340,223,51.8,105.9,773,2414,4170,409,186,129,269,140,46,-39.5,41.9,13.9,906,602,50,36,101,136,67,650,1526
IDT-3,tridentata,2x,t2x,IDT-3-10,Majors,y11,0.026014796,8.1,20.3,-2.5,22.8,377,118,48,172.3,344,1965,3793,199,185,150,266,116,61,-31.1,39.3,16.1,924,669,52,105,114,65,93,273,1247
UTW-2,wyomingensis,4x,w4x,UTW-2-8,Orchard,y12,0.025852493,8.5,22.4,-4.5,26.9,263,127,70.1,176.6,440,2227,3771,313,193,136,270,134,37,-34,40.2,15.9,975,760,52,48,85,70,60,371,1402
WAT-2,wyomingensis,4x,t4x,WAT-2-3,Orchard,y12,0.025713257,10.7,22.5,-1.4,24,194,53,106.4,428.3,231,2637,3059,404,244,116,287,172,22,-26.6,40.9,14.5,938,803,59,72,46,28,48,199,1492
MTW-3,wyomingensis,4x,w4x,MTW-3-8,Orchard,y12,0.02515046,7.7,21.5,-5.1,26.6,462,259,38.4,83.2,505,2137,3984,260,202,125,277,152,58,-33.2,38.2,15,804,401,60,56,186,116,104,406,1339
MTW-3,wyomingensis,4x,w4x,MTW-3-7,Orchard,y12,0.024814707,7.7,21.5,-5.1,26.6,462,259,38.4,83.2,505,2137,3984,260,202,125,277,152,58,-33.2,38.2,15,804,401,60,56,186,116,104,406,1339
MTW-2,wyomingensis,4x,w4x,MTW-2-2,Orchard,y11,0.024634286,7.6,23.6,-8.6,32.2,340,223,51.8,105.9,773,2414,4170,409,186,129,269,140,46,-39.5,41.9,13.9,906,602,50,36,101,136,67,650,1526
NVT-2,tridentata,2x,t2x,NVT-2-2,Majors,y11,0.024466535,8.9,21.6,-2.3,24,239,101,79.1,215,328,2222,3584,277,188,144,272,128,29,-34.1,39.9,18,1069,864,48,54,65,56,64,266,1366
MTW-2,wyomingensis,4x,w4x,MTW-2-9,Majors,y11,0.024392833,7.6,23.6,-8.6,32.2,340,223,51.8,105.9,773,2414,4170,409,186,129,269,140,46,-39.5,41.9,13.9,906,602,50,36,101,136,67,650,1526
UTW-2,wyomingensis,4x,w4x,UTW-2-4,Majors,y11,0.024319149,8.5,22.4,-4.5,26.9,263,127,70.1,176.6,440,2227,3771,313,193,136,270,134,37,-34,40.2,15.9,975,760,52,48,85,70,60,371,1402
UTV-2,wyomingensis,4x,w4x,UTV-2-10,Orchard,y12,0.024251428,6.8,19,-4.2,23.1,323,152,52.1,124.5,484,1744,4174,117,157,162,259,97,65,-37.7,37,18,976,722,46,69,76,99,79,378,1132
ORW-2,tridentata,2x,t2x,ORW-2-4,Majors,y11,0.023942255,7,18.5,-2.3,20.8,306,109,55.6,170.2,366,1654,4091,106,175,161,263,102,56,-31.1,38,16.2,860,642,54,78,92,57,79,268,1082
UTT-1,tridentata,2x,t2x,UTT-1-1,Orchard,y11,0.023544486,6.9,19,-4.1,23.2,318,151,53.1,125.7,479,1755,4158,120,157,161,259,97,63,-37.7,37.1,18,980,729,46,67,74,98,78,375,1138
MTT-1,tridentata,2x,t2x,MTT-1-4,Majors,y11,0.023110178,7.7,21.6,-5.7,27.2,358,200,49.5,107.8,540,2173,3989,267,188,132,269,137,48,-36.6,39.4,14.7,880,568,52,47,135,94,82,444,1351
MTW-2,wyomingensis,4x,w4x,MTW-2-2,Ephraim,y11,0.022756043,7.6,23.6,-8.6,32.2,340,223,51.8,105.9,773,2414,4170,409,186,129,269,140,46,-39.5,41.9,13.9,906,602,50,36,101,136,67,650,1526
UTW-2,wyomingensis,4x,w4x,UTW-2-1,Majors,y11,0.022520839,8.5,22.4,-4.5,26.9,263,127,70.1,176.6,440,2227,3771,313,193,136,270,134,37,-34,40.2,15.9,975,760,52,48,85,70,60,371,1402
MTW-3,wyomingensis,4x,w4x,MTW-3-7,Orchard,y11,0.022314209,7.7,21.5,-5.1,26.6,462,259,38.4,83.2,505,2137,3984,260,202,125,277,152,58,-33.2,38.2,15,804,401,60,56,186,116,104,406,1339
MTW-3,wyomingensis,4x,w4x,MTW-3-4,Orchard,y11,0.022212287,7.7,21.5,-5.1,26.6,462,259,38.4,83.2,505,2137,3984,260,202,125,277,152,58,-33.2,38.2,15,804,401,60,56,186,116,104,406,1339
UTW-1,wyomingensis,4x,w4x,UTW-1-9,Majors,y11,0.02203881,9.9,23.7,-3.9,27.6,306,138,64.9,170.9,366,2594,3394,434,213,123,282,160,31,-33.4,39.7,17.2,1033,779,54,51,72,85,97,317,1548
IDT-1,tridentata,2x,t2x,IDT-1-4,Majors,y11,0.021917017,9.9,23.1,-2.4,25.5,265,68,75.4,341.2,285,2492,3310,390,215,129,275,146,38,-29.5,41.5,15.9,1037,851,53,94,71,30,70,243,1488
COW-2,wyomingensis,4x,w4x,COW-2-1,Orchard,y12,0.021762231,7.5,21.7,-6.6,28.3,297,134,59,161.8,616,2190,4070,266,177,140,266,125,56,-38.6,39.5,17,1003,757,47,50,85,72,89,518,1363
ORT-1,tridentata,2x,t2x,ORT-1-5,Majors,y11,0.021504736,8.2,20.5,-2.9,23.4,342,109,53,187.8,347,1990,3776,206,177,151,260,109,57,-32.6,40,16.4,987,730,49,103,98,57,84,278,1262
MTW-3,wyomingensis,4x,w4x,MTW-3-10,Majors,y11,0.02093957,7.7,21.5,-5.1,26.6,462,259,38.4,83.2,505,2137,3984,260,202,125,277,152,58,-33.2,38.2,15,804,401,60,56,186,116,104,406,1339
MTW-3,wyomingensis,4x,w4x,MTW-3-1,Majors,y11,0.020787308,7.7,21.5,-5.1,26.6,462,259,38.4,83.2,505,2137,3984,260,202,125,277,152,58,-33.2,38.2,15,804,401,60,56,186,116,104,406,1339
ORT-3,tridentata,2x,t2x,ORT-3-5,Majors,y11,0.020523054,6.6,18,-2.6,20.6,321,115,51.9,156.4,393,1568,4213,88,172,163,262,99,66,-31.2,37.5,16.1,837,607,55,78,99,60,83,283,1038
IDW-3,wyomingensis,4x,w4x,IDW-3-10,Orchard,y12,0.020011107,10.2,22.6,-1.7,24.2,271,82,74.4,274.1,243,2497,3192,364,226,125,278,152,28,-27.8,40.8,15.7,1012,808,55,84,79,43,65,208,1455
MTW-2,wyomingensis,4x,w4x,MTW-2-6,Orchard,y11,0.019542516,7.6,23.6,-8.6,32.2,340,223,51.8,105.9,773,2414,4170,409,186,129,269,140,46,-39.5,41.9,13.9,906,602,50,36,101,136,67,650,1526
NVW-1,tridentata,2x,t2x,NVW-1-10,Orchard,y11,0.019430876,9.3,22,-1.8,23.8,302,92,63.9,240,272,2273,3446,305,195,144,269,125,35,-31.3,40.9,16.7,1051,810,50,83,95,49,76,220,1388
ORW-1,wyomingensis,4x,w4x,ORW-1-3,Orchard,y11,0.019255952,7.7,20.1,-3.7,23.9,295,86,60.2,233.3,411,1938,3905,185,171,153,255,102,69,-33.7,40.3,16.1,956,779,49,105,74,47,69,334,1231
ORW-2,tridentata,2x,t2x,ORW-2-1,Orchard,y11,0.01903811,7,18.5,-2.3,20.8,306,109,55.6,170.2,366,1654,4091,106,175,161,263,102,56,-31.1,38,16.2,860,642,54,78,92,57,79,268,1082
COW-1,wyomingensis,4x,w4x,COW-1-1,Majors,y11,0.018978613,8.5,21.7,-4.7,26.4,346,147,53.4,147.6,454,2313,3740,279,191,135,273,138,59,-35.6,39,18,1016,747,50,77,93,80,96,383,1375
IDW-3,wyomingensis,4x,w4x,IDW-3-10,Majors,y11,0.018846515,10.2,22.6,-1.7,24.2,271,82,74.4,274.1,243,2497,3192,364,226,125,278,152,28,-27.8,40.8,15.7,1012,808,55,84,79,43,65,208,1455
MTW-2,wyomingensis,4x,w4x,MTW-2-2,Majors,y11,0.018770592,7.6,23.6,-8.6,32.2,340,223,51.8,105.9,773,2414,4170,409,186,129,269,140,46,-39.5,41.9,13.9,906,602,50,36,101,136,67,650,1526
IDT-1,tridentata,2x,t2x,IDT-1-10,Majors,y11,0.018612021,9.9,23.1,-2.4,25.5,265,68,75.4,341.2,285,2492,3310,390,215,129,275,146,38,-29.5,41.5,15.9,1037,851,53,94,71,30,70,243,1488
UTW-1,wyomingensis,4x,w4x,UTW-1-7,Majors,y11,0.018604808,9.9,23.7,-3.9,27.6,306,138,64.9,170.9,366,2594,3394,434,213,123,282,160,31,-33.4,39.7,17.2,1033,779,54,51,72,85,97,317,1548
MTW-3,wyomingensis,4x,w4x,MTW-3-7,Orchard,y11,0.017861489,7.7,21.5,-5.1,26.6,462,259,38.4,83.2,505,2137,3984,260,202,125,277,152,58,-33.2,38.2,15,804,401,60,56,186,116,104,406,1339
WAT-2,wyomingensis,4x,t4x,WAT-2-9,Orchard,y11,0.017849306,10.7,22.5,-1.4,24,194,53,106.4,428.3,231,2637,3059,404,244,116,287,172,22,-26.6,40.9,14.5,938,803,59,72,46,28,48,199,1492
MTW-3,wyomingensis,4x,w4x,MTW-3-8,Majors,y11,0.017723117,7.7,21.5,-5.1,26.6,462,259,38.4,83.2,505,2137,3984,260,202,125,277,152,58,-33.2,38.2,15,804,401,60,56,186,116,104,406,1339
MTW-3,wyomingensis,4x,w4x,MTW-3-2,Majors,y11,0.017439931,7.7,21.5,-5.1,26.6,462,259,38.4,83.2,505,2137,3984,260,202,125,277,152,58,-33.2,38.2,15,804,401,60,56,186,116,104,406,1339
COW-1,wyomingensis,4x,w4x,COW-1-5,Orchard,y11,0.01698923,8.5,21.7,-4.7,26.4,346,147,53.4,147.6,454,2313,3740,279,191,135,273,138,59,-35.6,39,18,1016,747,50,77,93,80,96,383,1375
COW-2,wyomingensis,4x,w4x,COW-2-7,Ephraim,y11,0.016627367,7.5,21.7,-6.6,28.3,297,134,59,161.8,616,2190,4070,266,177,140,266,125,56,-38.6,39.5,17,1003,757,47,50,85,72,89,518,1363
IDW-3,wyomingensis,4x,w4x,IDW-3-3,Majors,y11,0.016370613,10.2,22.6,-1.7,24.2,271,82,74.4,274.1,243,2497,3192,364,226,125,278,152,28,-27.8,40.8,15.7,1012,808,55,84,79,43,65,208,1455
MTW-1,wyomingensis,4x,w4x,MTW-1-5,Orchard,y12,0.015625339,7.1,22.4,-7.9,30.2,365,232,46.8,96.7,749,2209,4269,316,177,135,265,129,51,-39.9,41.8,14.3,850,540,49,38,118,134,76,615,1419
COW-2,wyomingensis,4x,w4x,COW-2-4,Orchard,y12,0.015118349,7.5,21.7,-6.6,28.3,297,134,59,161.8,616,2190,4070,266,177,140,266,125,56,-38.6,39.5,17,1003,757,47,50,85,72,89,518,1363
MTW-3,wyomingensis,4x,w4x,MTW-3-7,Orchard,y12,0.014961871,7.7,21.5,-5.1,26.6,462,259,38.4,83.2,505,2137,3984,260,202,125,277,152,58,-33.2,38.2,15,804,401,60,56,186,116,104,406,1339
WYW-1,wyomingensis,4x,w4x,WYW-1-2,Orchard,y12,0.014692433,2.1,16.2,-12.2,28.4,224,137,53.9,118.4,1355,1193,5800,34,105,184,230,46,66,-47.6,36.7,16.1,786,616,39,30,59,80,55,980,869
IDW-3,wyomingensis,4x,w4x,IDW-3-6,Majors,y11,0.014390465,10.2,22.6,-1.7,24.2,271,82,74.4,274.1,243,2497,3192,364,226,125,278,152,28,-27.8,40.8,15.7,1012,808,55,84,79,43,65,208,1455
COW-2,wyomingensis,4x,w4x,COW-2-6,Majors,y11,0.014230097,7.5,21.7,-6.6,28.3,297,134,59,161.8,616,2190,4070,266,177,140,266,125,56,-38.6,39.5,17,1003,757,47,50,85,72,89,518,1363
IDW-3,wyomingensis,4x,w4x,IDW-3-7,Orchard,y11,0.013993722,10.2,22.6,-1.7,24.2,271,82,74.4,274.1,243,2497,3192,364,226,125,278,152,28,-27.8,40.8,15.7,1012,808,55,84,79,43,65,208,1455
ORW-2,tridentata,2x,t2x,ORW-2-4,Orchard,y11,0.013875359,7,18.5,-2.3,20.8,306,109,55.6,170.2,366,1654,4091,106,175,161,263,102,56,-31.1,38,16.2,860,642,54,78,92,57,79,268,1082
MTW-2,wyomingensis,4x,w4x,MTW-2-4,Majors,y11,0.013777879,7.6,23.6,-8.6,32.2,340,223,51.8,105.9,773,2414,4170,409,186,129,269,140,46,-39.5,41.9,13.9,906,602,50,36,101,136,67,650,1526
AZW-1,wyomingensis,4x,t4x,AZW-1-5,Majors,y11,0.013646317,9.9,21.2,-0.6,21.8,291,146,68.4,145.5,222,2367,3227,282,191,148,279,131,19,-32.7,39,18.4,1208,938,45,64,48,103,76,182,1367
WYW-1,wyomingensis,4x,w4x,WYW-1-2,Orchard,y11,0.013632166,2.1,16.2,-12.2,28.4,224,137,53.9,118.4,1355,1193,5800,34,105,184,230,46,66,-47.6,36.7,16.1,786,616,39,30,59,80,55,980,869
IDW-1,wyomingensis,4x,w4x,IDW-1-6,Majors,y11,0.013273142,9.9,23.1,-2.4,25.5,269,68,73.9,337.6,289,2481,3326,387,214,129,275,146,40,-29.6,41.5,16,1035,847,53,96,72,30,71,246,1484
IDW-3,wyomingensis,4x,w4x,IDW-3-7,Majors,y11,0.013231986,10.2,22.6,-1.7,24.2,271,82,74.4,274.1,243,2497,3192,364,226,125,278,152,28,-27.8,40.8,15.7,1012,808,55,84,79,43,65,208,1455
MTW-3,wyomingensis,4x,w4x,MTW-3-6,Majors,y11,0.01321379,7.7,21.5,-5.1,26.6,462,259,38.4,83.2,505,2137,3984,260,202,125,277,152,58,-33.2,38.2,15,804,401,60,56,186,116,104,406,1339
IDT-1,tridentata,2x,t2x,IDT-1-9,Majors,y11,0.013102419,9.9,23.1,-2.4,25.5,265,68,75.4,341.2,285,2492,3310,390,215,129,275,146,38,-29.5,41.5,15.9,1037,851,53,94,71,30,70,243,1488
ORW-2,tridentata,2x,t2x,ORW-2-2,Majors,y11,0.012893897,7,18.5,-2.3,20.8,306,109,55.6,170.2,366,1654,4091,106,175,161,263,102,56,-31.1,38,16.2,860,642,54,78,92,57,79,268,1082
UTT-1,tridentata,2x,t2x,UTT-1-4,Ephraim,y11,0.011935463,6.9,19,-4.1,23.2,318,151,53.1,125.7,479,1755,4158,120,157,161,259,97,63,-37.7,37.1,18,980,729,46,67,74,98,78,375,1138
COW-2,wyomingensis,4x,w4x,COW-2-3,Orchard,y12,0.011922436,7.5,21.7,-6.6,28.3,297,134,59,161.8,616,2190,4070,266,177,140,266,125,56,-38.6,39.5,17,1003,757,47,50,85,72,89,518,1363
NMT-1,wyomingensis,4x,t4x,NMT-1-4,Majors,y11,0.01145835,8.2,20.6,-3.7,24.3,293,166,62,124.1,408,2089,3779,213,170,152,270,118,33,-37.5,37.7,18.8,1078,831,44,46,53,115,79,337,1290
IDW-2,wyomingensis,4x,w4x,IDW-2-5,Majors,y11,0.011430809,9.7,22.6,-2.4,25,303,70,65,321.6,289,2405,3373,354,214,133,275,142,46,-29.4,41.4,15.8,1014,810,54,114,90,31,67,245,1449
IDW-1,wyomingensis,4x,w4x,IDW-1-3,Majors,y11,0.011242684,9.9,23.1,-2.4,25.5,269,68,73.9,337.6,289,2481,3326,387,214,129,275,146,40,-29.6,41.5,16,1035,847,53,96,72,30,71,246,1484
WAW-1,wyomingensis,4x,t4x,WAW-3-10,Majors,y11,0.01080609,10.9,22.6,-1.1,23.7,197,50,105.9,447.4,214,2676,2997,414,246,116,289,173,21,-26.2,40.9,15.1,951,818,58,76,45,26,49,185,1500
ORT-3,tridentata,2x,t2x,ORT-3-8,Majors,y11,0.010696775,6.6,18,-2.6,20.6,321,115,51.9,156.4,393,1568,4213,88,172,163,262,99,66,-31.2,37.5,16.1,837,607,55,78,99,60,83,283,1038
COW-1,wyomingensis,4x,w4x,COW-1-2,Orchard,y12,0.010554723,8.5,21.7,-4.7,26.4,346,147,53.4,147.6,454,2313,3740,279,191,135,273,138,59,-35.6,39,18,1016,747,50,77,93,80,96,383,1375
IDW-1,wyomingensis,4x,w4x,IDW-1-5,Majors,y11,0.009976516,9.9,23.1,-2.4,25.5,269,68,73.9,337.6,289,2481,3326,387,214,129,275,146,40,-29.6,41.5,16,1035,847,53,96,72,30,71,246,1484
UTW-1,wyomingensis,4x,w4x,UTW-1-6,Orchard,y11,0.009891204,9.9,23.7,-3.9,27.6,306,138,64.9,170.9,366,2594,3394,434,213,123,282,160,31,-33.4,39.7,17.2,1033,779,54,51,72,85,97,317,1548
ORW-1,wyomingensis,4x,w4x,ORW-1-1,Majors,y11,0.009880948,7.7,20.1,-3.7,23.9,295,86,60.2,233.3,411,1938,3905,185,171,153,255,102,69,-33.7,40.3,16.1,956,779,49,105,74,47,69,334,1231
IDW-1,wyomingensis,4x,w4x,IDW-1-7,Majors,y11,0.009649039,9.9,23.1,-2.4,25.5,269,68,73.9,337.6,289,2481,3326,387,214,129,275,146,40,-29.6,41.5,16,1035,847,53,96,72,30,71,246,1484
IDW-3,wyomingensis,4x,w4x,IDW-3-9,Majors,y11,0.009218737,10.2,22.6,-1.7,24.2,271,82,74.4,274.1,243,2497,3192,364,226,125,278,152,28,-27.8,40.8,15.7,1012,808,55,84,79,43,65,208,1455
IDW-2,wyomingensis,4x,w4x,IDW-2-2,Majors,y11,0.00920654,9.7,22.6,-2.4,25,303,70,65,321.6,289,2405,3373,354,214,133,275,142,46,-29.4,41.4,15.8,1014,810,54,114,90,31,67,245,1449
IDW-1,wyomingensis,4x,w4x,IDW-1-3,Ephraim,y12,0.009139779,9.9,23.1,-2.4,25.5,269,68,73.9,337.6,289,2481,3326,387,214,129,275,146,40,-29.6,41.5,16,1035,847,53,96,72,30,71,246,1484
IDW-2,wyomingensis,4x,w4x,IDW-2-3,Majors,y11,0.008083963,9.7,22.6,-2.4,25,303,70,65,321.6,289,2405,3373,354,214,133,275,142,46,-29.4,41.4,15.8,1014,810,54,114,90,31,67,245,1449
ORT-1,tridentata,2x,t2x,ORT-1-2,Majors,y11,0.007892126,8.2,20.5,-2.9,23.4,342,109,53,187.8,347,1990,3776,206,177,151,260,109,57,-32.6,40,16.4,987,730,49,103,98,57,84,278,1262
AZW-1,wyomingensis,4x,t4x,AZW-1-10,Majors,y11,0.007193435,9.9,21.2,-0.6,21.8,291,146,68.4,145.5,222,2367,3227,282,191,148,279,131,19,-32.7,39,18.4,1208,938,45,64,48,103,76,182,1367
NMT-1,wyomingensis,4x,t4x,NMT-1-10,Majors,y11,0.007156837,8.2,20.6,-3.7,24.3,293,166,62,124.1,408,2089,3779,213,170,152,270,118,33,-37.5,37.7,18.8,1078,831,44,46,53,115,79,337,1290
WAW-1,wyomingensis,4x,t4x,WAW-3-4,Majors,y11,0.006519795,10.9,22.6,-1.1,23.7,197,50,105.9,447.4,214,2676,2997,414,246,116,289,173,21,-26.2,40.9,15.1,951,818,58,76,45,26,49,185,1500
WYW-1,wyomingensis,4x,w4x,WYW-1-1,Majors,y11,0.006247365,2.1,16.2,-12.2,28.4,224,137,53.9,118.4,1355,1193,5800,34,105,184,230,46,66,-47.6,36.7,16.1,786,616,39,30,59,80,55,980,869
UTV-2,wyomingensis,4x,w4x,UTV-2-9,Ephraim,y11,0.005641721,6.8,19,-4.2,23.1,323,152,52.1,124.5,484,1744,4174,117,157,162,259,97,65,-37.7,37,18,976,722,46,69,76,99,79,378,1132
ORW-2,tridentata,2x,t2x,ORW-2-4,Ephraim,y11,0.005304454,7,18.5,-2.3,20.8,306,109,55.6,170.2,366,1654,4091,106,175,161,263,102,56,-31.1,38,16.2,860,642,54,78,92,57,79,268,1082
ORW-1,wyomingensis,4x,w4x,ORW-1-1,Orchard,y12,0.004951678,7.7,20.1,-3.7,23.9,295,86,60.2,233.3,411,1938,3905,185,171,153,255,102,69,-33.7,40.3,16.1,956,779,49,105,74,47,69,334,1231
MTW-1,wyomingensis,4x,w4x,MTW-1-5,Majors,y11,0.004743687,7.1,22.4,-7.9,30.2,365,232,46.8,96.7,749,2209,4269,316,177,135,265,129,51,-39.9,41.8,14.3,850,540,49,38,118,134,76,615,1419
IDW-1,wyomingensis,4x,w4x,IDW-1-8,Majors,y11,0.004683762,9.9,23.1,-2.4,25.5,269,68,73.9,337.6,289,2481,3326,387,214,129,275,146,40,-29.6,41.5,16,1035,847,53,96,72,30,71,246,1484
UTW-1,wyomingensis,4x,w4x,UTW-1-6,Majors,y11,0.004388096,9.9,23.7,-3.9,27.6,306,138,64.9,170.9,366,2594,3394,434,213,123,282,160,31,-33.4,39.7,17.2,1033,779,54,51,72,85,97,317,1548
CAT-2,tridentata,2x,t2x,CAT-2-4,Ephraim,y11,0.003812551,8.5,19.8,-1,20.8,289,67,64.2,294.7,267,1992,3605,164,174,152,262,110,46,-33.3,39.2,19.4,1090,887,45,124,65,39,60,206,1214
IDW-1,wyomingensis,4x,w4x,IDW-1-3,Ephraim,y11,0.003777918,9.9,23.1,-2.4,25.5,269,68,73.9,337.6,289,2481,3326,387,214,129,275,146,40,-29.6,41.5,16,1035,847,53,96,72,30,71,246,1484
IDT-2,tridentata,2x,t2x,IDT-2-10,Orchard,y11,0.003724999,9.9,22.8,-2.3,25.1,279,68,71.1,334,276,2452,3316,371,217,132,277,145,39,-29.1,41.6,15.7,1022,824,54,102,86,30,62,235,1468
IDW-1,wyomingensis,4x,w4x,IDW-1-4,Ephraim,y12,0.003600023,9.9,23.1,-2.4,25.5,269,68,73.9,337.6,289,2481,3326,387,214,129,275,146,40,-29.6,41.5,16,1035,847,53,96,72,30,71,246,1484
MTW-3,wyomingensis,4x,w4x,MTW-3-5,Majors,y11,0.002706629,7.7,21.5,-5.1,26.6,462,259,38.4,83.2,505,2137,3984,260,202,125,277,152,58,-33.2,38.2,15,804,401,60,56,186,116,104,406,1339
UTW-2,wyomingensis,4x,w4x,UTW-2-7,Majors,y11,0.00266594,8.5,22.4,-4.5,26.9,263,127,70.1,176.6,440,2227,3771,313,193,136,270,134,37,-34,40.2,15.9,975,760,52,48,85,70,60,371,1402
IDW-2,wyomingensis,4x,w4x,IDW-2-6,Majors,y11,0.002522194,9.7,22.6,-2.4,25,303,70,65,321.6,289,2405,3373,354,214,133,275,142,46,-29.4,41.4,15.8,1014,810,54,114,90,31,67,245,1449
ORW-2,tridentata,2x,t2x,ORW-2-4,Orchard,y12,0.002388875,7,18.5,-2.3,20.8,306,109,55.6,170.2,366,1654,4091,106,175,161,263,102,56,-31.1,38,16.2,860,642,54,78,92,57,79,268,1082
ORT-3,tridentata,2x,t2x,ORT-3-6,Orchard,y11,0.002158752,6.6,18,-2.6,20.6,321,115,51.9,156.4,393,1568,4213,88,172,163,262,99,66,-31.2,37.5,16.1,837,607,55,78,99,60,83,283,1038
MTW-3,wyomingensis,4x,w4x,MTW-3-10,Orchard,y12,0.001877332,7.7,21.5,-5.1,26.6,462,259,38.4,83.2,505,2137,3984,260,202,125,277,152,58,-33.2,38.2,15,804,401,60,56,186,116,104,406,1339
ORT-3,tridentata,2x,t2x,ORT-3-6,Orchard,y12,0.001750646,6.6,18,-2.6,20.6,321,115,51.9,156.4,393,1568,4213,88,172,163,262,99,66,-31.2,37.5,16.1,837,607,55,78,99,60,83,283,1038
IDW-1,wyomingensis,4x,w4x,IDW-1-4,Majors,y11,0.001590419,9.9,23.1,-2.4,25.5,269,68,73.9,337.6,289,2481,3326,387,214,129,275,146,40,-29.6,41.5,16,1035,847,53,96,72,30,71,246,1484
MTW-2,wyomingensis,4x,w4x,MTW-2-2,Orchard,y12,0.001050119,7.6,23.6,-8.6,32.2,340,223,51.8,105.9,773,2414,4170,409,186,129,269,140,46,-39.5,41.9,13.9,906,602,50,36,101,136,67,650,1526
MTW-2,wyomingensis,4x,w4x,MTW-2-6,Orchard,y12,0.000985907,7.6,23.6,-8.6,32.2,340,223,51.8,105.9,773,2414,4170,409,186,129,269,140,46,-39.5,41.9,13.9,906,602,50,36,101,136,67,650,1526
UTT-1,tridentata,2x,t2x,UTT-1-7,Orchard,y11,0,6.9,19,-4.1,23.2,318,151,53.1,125.7,479,1755,4158,120,157,161,259,97,63,-37.7,37.1,18,980,729,46,67,74,98,78,375,1138
UTW-1,wyomingensis,4x,w4x,UTW-1-2,Orchard,y11,0,9.9,23.7,-3.9,27.6,306,138,64.9,170.9,366,2594,3394,434,213,123,282,160,31,-33.4,39.7,17.2,1033,779,54,51,72,85,97,317,1548
UTW-2,wyomingensis,4x,w4x,UTW-2-1,Orchard,y11,0,8.5,22.4,-4.5,26.9,263,127,70.1,176.6,440,2227,3771,313,193,136,270,134,37,-34,40.2,15.9,975,760,52,48,85,70,60,371,1402
WYW-2,wyomingensis,4x,w4x,WYW-2-2,Orchard,y12,-0.001952447,1.9,15.9,-12.2,28.1,203,117,58.9,135.8,1363,1152,5854,30,100,186,226,41,66,-47.6,36.7,16.2,783,636,39,32,51,69,50,975,847
UTW-1,wyomingensis,4x,w4x,UTW-1-6,Orchard,y12,-0.002081205,9.9,23.7,-3.9,27.6,306,138,64.9,170.9,366,2594,3394,434,213,123,282,160,31,-33.4,39.7,17.2,1033,779,54,51,72,85,97,317,1548
WYW-2,wyomingensis,4x,w4x,WYW-2-1,Orchard,y12,-0.004255149,1.9,15.9,-12.2,28.1,203,117,58.9,135.8,1363,1152,5854,30,100,186,226,41,66,-47.6,36.7,16.2,783,636,39,32,51,69,50,975,847
CAT-2,tridentata,2x,t2x,CAT-2-7,Orchard,y12,-0.007437055,8.5,19.8,-1,20.8,289,67,64.2,294.7,267,1992,3605,164,174,152,262,110,46,-33.3,39.2,19.4,1090,887,45,124,65,39,60,206,1214
COW-2,wyomingensis,4x,w4x,COW-2-7,Orchard,y12,-0.007843989,7.5,21.7,-6.6,28.3,297,134,59,161.8,616,2190,4070,266,177,140,266,125,56,-38.6,39.5,17,1003,757,47,50,85,72,89,518,1363
UTW-2,wyomingensis,4x,w4x,UTW-2-3,Orchard,y12,-0.010577014,8.5,22.4,-4.5,26.9,263,127,70.1,176.6,440,2227,3771,313,193,136,270,134,37,-34,40.2,15.9,975,760,52,48,85,70,60,371,1402
COW-1,wyomingensis,4x,w4x,COW-1-5,Orchard,y12,-0.011594069,8.5,21.7,-4.7,26.4,346,147,53.4,147.6,454,2313,3740,279,191,135,273,138,59,-35.6,39,18,1016,747,50,77,93,80,96,383,1375
ORW-1,wyomingensis,4x,w4x,ORW-1-4,Orchard,y12,-0.011710618,7.7,20.1,-3.7,23.9,295,86,60.2,233.3,411,1938,3905,185,171,153,255,102,69,-33.7,40.3,16.1,956,779,49,105,74,47,69,334,1231
